Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Bela,Cevat Okçugil, , ,"
Action, Adventure            ",(1986)
Karate silahimdir,Cevat Okçugil, , ,"
Action, Sport            ",(1986)
Tatli sert,Melih Gülgen, , ,"
Adventure            ",(1975)
Çilgin bakireler,Cesur Barut, , ,"
Comedy            ",(1979)
Alo polis,Savas Esici, , ,"
Adventure, Comedy, Crime            ",(1977)
Çiplaklar,Ülkü Erakalin, , , ,(1979)
Yedi kocali,Ülkü Erakalin, , ,"
Comedy            ",(1979)
Ahlâksiz,Savas Esici, , , ,(1979)
Atesli dilber,Ülkü Erakalin, , ,"
Drama, Romance            ",(1979)
Mahserin Üç Delisi,Hüseyin Eleman, , ,"
Action, Comedy            ",(2018)
Findik veresiye,Fatema Khawari, , ,"
Comedy            ",(2018)
Seven sevene,Çetin Inanç, , , ,(1979)
Yosma,Ülkü Erakalin, , , ,(1979)
Arzu,Semih Servidal, , ,"
Drama            ",(1979)
Dört atesli yosma,Savas Esici, , ,"
Adventure            ",(1977)
Bahriyeli Kemal,Çetin Inanç, , ,"
Drama, Romance            ",(1974)
Bir daha affetmem,Çetin Inanç, , ,"
Adventure            ",(1978)
Fistiklar,Nuri Ergün, , ,"
Comedy, Crime, Romance            ",(1975)
Çikolata tarlasi,Günay Kosova, , , ,(1975)
Kanunsuz sokak,Taner Oguz, , ,"
Adventure, Crime            ",(1977)
Biri gitti biri geldi,Oguz Gözen, , ,"
Adventure, Crime            ",(1979)
Bir Zamanlar Kardestiler,Tolgay Ziyal, , ,"
Drama            ",(1983)
3 Budala, , , ,"
Comedy            ",
We Were Dining and I Decided,Görkem Yeltan, , ,"
Drama, Family            ",(2015)
Kahreden Kursun,Aykut Düz, , ,"
Action            ",(1983)
Yarali Keklik: Injured Partridge,Taner Tunç, , ,"
Drama            ",(2017)
The First Gokturk,Alper Caglar, , ,"
History, War            ",
Lekeli kadin,Ülkü Erakalin, , ,"
Drama, Romance            ",(1979)
Helâl sana Recep Abi,Semih Servidal, , ,"
Drama, Romance            ",(1979)
Ölüm emri,Aykut Düz, , ,"
Adventure            ",(1979)
Olmadi bastan,Kemal Kan, , ,"
Comedy, Romance            ",(1978)
Eden bulur,Çetin Inanç, , ,"
Adventure            ",(1976)
Yilan yuvasi,Yilmaz Duru, , ,"
Adventure, Drama            ",(1974)
Kahpe tuzagi,Zafer Davutoglu, , ,"
Adventure, Crime            ",(1972)
Ah ne Adem dilli badem,Çetin Inanç, , , ,(1975)
Bu baba baska baba,Naki Yurter, , , ,(1975)
Jaguar,Nasir Muhammedi, , ,"
Action, Adventure, Sport            ",(1987)
Escape,Engin Poyraz, , ,"
Crime, Drama, Mystery            ",(XI) (2018)
Wereminds,Aleksey Zalevskiy, , ,"
Drama, Fantasy, SciFi            ",
Gümüs gerdanlik,Ülkü Erakalin, , ,"
Drama            ",(1972)
O kadinlardan biri,Ülkü Erakalin, , ,"
Drama, Romance            ",(1985)
O kadinlardan biri,Alev Akakar, , ,"
Drama, Romance            ",(1979)
Çivi çiviyi söker,Engin Temizer, , , ,(1979)
Zor oyunu bozar,Çetin Inanç, , ,"
Adventure, Romance            ",(1978)
Balikci'nin kizlari,Naki Yurter, , ,"
Comedy            ",(1979)
Sahibini Arayan Madalya,Yücel Çakmakli, , ,"
War            ",(1991)
Gönül sultanlari: Azîz Mahmûd Hüdâyî - Hüdayi yolu,Hüseyin Aydemir, , ,"
Biography, Drama            ",(1993)
Yasli gözler,Sami Güçlü, , ,"
Drama            ",(1987)
Kervan 1915,Ismail Günes, , ,"
Drama, History            ",(2017)
Kronoloji,Ali Aydin, , ,"
Thriller            ",
Av: The Hunt,Emre Akay, , ,"
Thriller            ",
Kiz meselesi,Ömer Ugur, , ,"
Comedy, Romance            ",
Kizimi ariyorum,Mehmet Güçlü, , ,"
Adventure, Drama            ",(1994)
Dilek Agaci,Cem Akyoldas, , ,"
Drama, Thriller            ",(2008)
Turkish Rose,Alisha Mullally, , ,"
Drama            ",(2019)
Ölüm bizi bulunca,T. Fikret Uçak, , , ,(1986)
Elim Sende,Banu Kaptanogullari, , ,"
Romance            ",(2018)
Seker Dükkani,Ahmet Ziya Sekendiz, , ,"
Musical, Romance            ",
Andelip, , , ,"
Biography, Drama, Music            ",
Uçari,Serdar Pehlivanoglu, , ,"
Action, Comedy, Romance            ",
5 Silahsörler,Serdar Pehlivanoglu, , ,"
Comedy, Crime, Drama            ",
Dabbe 7,Hasan Karacadag, , ,"
Horror            ",
4 kafadar,Burak Çelik, , ,"
Adventure, Comedy, Romance            ",(2018)
Son Birkaç Hafta,Xarovan Eskandari, , ,"
Drama, Thriller            ",(2018)
Boundaries,Erkan Mumcu, , , ,(II)
Kayip Cocuklar Cenneti,Mete Özgencil, , ,"
Adventure            ",(2009)
Metrobus Wars,Can Tankus, , ,"
Mystery            ",(2013)
Kral Sükrü, , , ,"
Comedy            ",
The List of Those Who Love Me,Emre Erdogdu, , ,"
Drama            ",
Tarif, , , ,"
Drama, Romance            ",
Life-Hayat,Erdal Murat Aktas, , ,"
Drama            ",
Her Gece Bir Bardayim,Mehmet Bozkus, , , ,(1975)
Basa Gelen Çekilir,Mehmet Bozkus, , ,"
Drama            ",(1974)
Beddua,Mehmet Bozkus, , ,"
Drama            ",(1974)
Tahir Ile Zühre,Mehmet Bozkus, , ,"
Romance            ",(1973)
Parola Yildirim,Mehmet Bozkus, , ,"
Action            ",(1972)
Kara Duvak,Mehmet Bozkus, , ,"
Drama, Romance            ",(1972)
Bilmemek,Leyla Yilmaz, , ,"
Drama            ",
Çiglik,Yilmaz Atadeniz, , ,"
Drama            ",(1986)
Sevgilim sevgilim,Sabahattin Pak, , ,"
Comedy            ",(1986)
Suçlu Kim,Mehmet Aslan, , ,"
Drama            ",(1986)
Muhtesem Ikili,Mehmet Aslan, , ,"
Crime            ",(1987)
Kader Böyle Yazdi,Mehmet Aslan, , , ,(1986)
Öfkenin Bedeli,Mehmet Aslan, , ,"
Drama            ",(1985)
Yavru Kus,Mehmet Aslan, , ,"
Drama            ",(1985)
Para Ugruna Söhret Tanimayanlar!,Turgut Eryilmaz, , ,"
Action, Adventure, Comedy            ",
Muhtesem,Mehmet Aslan, , , ,(1985)
Kaçak Sarkici,Mehmet Aslan, , ,"
Drama, Romance            ",(1985)
Kumpas,Kerem Topuz, , ,"
Comedy, Crime, SciFi            ",
Içimdeki Yangin,Mehmet Aslan, , , ,(1978)
Dost Bildiklerim,Mehmet Aslan, , ,"
Crime, Drama            ",(1979)
Ask Ve Adalet,Mehmet Aslan, , ,"
Drama            ",(1979)
Çakal Avi,Mehmet Aslan, , , ,(1978)
Korkusuzlar,Mehmet Aslan, , ,"
Crime            ",(1977)
Esref,Mehmet Aslan, , ,"
Drama, Romance            ",(1978)
Ask Arzu ve Silah,Mehmet Aslan, , , ,(1977)
Tilki Payi,Mehmet Aslan, , , ,(1977)
Krallar Egleniyor,Mehmet Aslan, , , ,(1976)
Kaplan Pençesi,Mehmet Aslan, , ,"
Crime            ",(1976)
Fiyakani Bozarim,Mehmet Aslan, , , ,(1976)
Bir-Gün ve Dönüs,Kerem Duymus, , ,"
Drama, Mystery            ",(2017)
Horoz Gibi Masallah,Mehmet Aslan, , ,"
Comedy            ",(1975)
Dur Geliyorum,Mehmet Aslan, , , ,(1975)
Kocam Erkek mi?,Mehmet Aslan, , ,"
Comedy            ",(1975)
Yarin Olmaz Simdi,Mehmet Aslan, , , ,(1975)
Silahim Alti Kursun,Mehmet Aslan, , ,"
Crime            ",(1975)
Vur Tatlim,Mehmet Aslan, , , ,(1975)
Yarinlar Kimin,Mehmet Aslan, , ,"
Drama, Romance            ",(1975)
Tanrim Beni Bastan Yarat,Mehmet Aslan, , ,"
Drama            ",(1975)
Kiralik Serseri,Mehmet Aslan, , ,"
Action, Comedy            ",(1975)
Cenk Meydani,Mehmet Aslan, , , ,(1973)
Ten Steps,Fatih Haciosmanoglu, , ,"
Action, Adventure, Comedy            ",(2017)
Ölümle Sevisenler,Mehmet Aslan, , , ,(1972)
Aska Geldik,Muharrem Özabat, , ,"
Comedy            ",(2017)
Ustura Kemal,Mehmet Aslan, , ,"
Action            ",(1972)
Molekül,Olcay Yilmaz, , ,"
Drama, Mystery            ",
Topragin Oglu,Yavuz Figenli, , , ,(1995)
House of Serenity,Cafer Özgül, , ,"
Drama            ",(2018)
Oglum ve Ben,Yavuz Figenli, , ,"
Drama            ",(1993)
Hayat Acilari,Yavuz Figenli, , ,"
Drama            ",(1989)
Yeter,Yavuz Figenli, , ,"
Drama            ",(1988)
Yalnizlik Korkusu,Yavuz Figenli, , ,"
Drama            ",(1988)
Yabanci,Yavuz Figenli, , ,"
Drama, Romance            ",(1988)
Haiku, , , ,"
Drama            ",
Yoksullar,Yavuz Figenli, , ,"
Drama            ",(1987)
Tutsak,Yavuz Figenli, , ,"
Drama            ",(1987)
Muhtesem Urfali,Yavuz Figenli, , ,"
Drama            ",(1987)
Kötü Kader,Yavuz Figenli, , ,"
Drama            ",(1987)
Kiralik Katil Keko Londra'da,Yavuz Figenli, , ,"
Crime            ",(1987)
Veda Türküsü,Yavuz Figenli, , ,"
Drama, Romance            ",(1986)
Keko Garsonlar Krali,Yavuz Figenli, , , ,(1986)
Aglama,Yavuz Figenli, , ,"
Drama, Romance            ",(II) (1986)
Küçük Baba Keko'ya Karsi,Yavuz Figenli, , , ,(1984)
Alkol,Yavuz Figenli, , ,"
Drama            ",(1985)
Deliler Almanya'da,Yavuz Figenli, , ,"
Comedy            ",(1980)
Son Söz,Yavuz Figenli, , , ,(1979)
Garsonyer,Yavuz Figenli, , , ,(1980)
Gece Yasayan Kadin,Yavuz Figenli, , ,"
Drama            ",(1980)
Karanlik Sokaklar,Yavuz Figenli, , , ,(1980)
Ister Gül Ister Agla,Yavuz Figenli, , ,"
Comedy            ",(1979)
Ölüm Savasi,Yavuz Figenli, , ,"
Action            ",(1979)
Hey Yavrum Hey,Yavuz Figenli, , ,"
Action            ",(1979)
Behind the Mask,Ismail Necmi, , ,"
Comedy, Drama            ",(2018)
Iki Ask Arasinda,Oguz Gözen, , ,"
Comedy, Drama            ",(1977)
Kahir Mektubu,Kemal Kan, , ,"
Drama, Musical            ",(1979)
Korkak Kahraman,Yavuz Figenli, , ,"
Comedy            ",(1979)
Korkusuz Asiklar,Yavuz Figenli, , ,"
Crime            ",(1978)
Yüzme Bilmiyorsan Isin Ne Agaçta,Yavuz Figenli, , ,"
Comedy            ",(1978)
Zeynelle Veysel,Yavuz Figenli, , ,"
Comedy            ",(1978)
Hayata Dönüs,Yavuz Figenli, , ,"
Crime            ",(1977)
Hedefteki Adam,Yavuz Figenli, , ,"
Crime            ",(1978)
Kene,Yavuz Figenli, , ,"
Action, Drama            ",(1978)
Askin Sesini Dinleme,Yavuz Figenli, , , ,(1977)
Sihirli Samdan,Yavuz Figenli, , ,"
Comedy            ",(1977)
Intikamci,Yavuz Figenli, , ,"
Crime, Thriller            ",(1976)
Siyah/Beyaz,Halil Hamevioglu, , ,"
Drama            ",(2013)
Çifte Kavrulmus,Yavuz Figenli, , ,"
Comedy            ",(1976)
Bir Baba Hindi,Yavuz Figenli, , ,"
Comedy            ",(1975)
Tantana Kemal,Yavuz Figenli, , ,"
Comedy            ",(1975)
Dam Budalasi,Yavuz Figenli, , ,"
Comedy            ",(1975)
Derece 37,Yavuz Figenli, , , ,(1975)
Ördek Çikacak Kaz Çikacak,Yavuz Figenli, , ,"
Comedy            ",(1975)
Istanbul geceleri,Semih Evin, , , ,(1985)
Affet beni baba,Sami Güçlü, , ,"
Drama            ",(1983)
Seferim Var,Yavuz Figenli, , ,"
Action            ",(1975)
Ikimiz Bir Fidaniz,Yavuz Figenli, , ,"
Comedy            ",(1975)
Iste Kapi Iste Sapi,Yavuz Figenli, , , ,(1975)
Sansar,Yavuz Figenli, , , ,(1975)
Besine de Vur,Yavuz Figenli, , , ,(1975)
Seviserek Ölenler,Yavuz Figenli, , , ,(1975)
Babayigit,Yavuz Figenli, , , ,(1974)
Avanta Yok,Yavuz Figenli, , ,"
Action, Crime            ",(1974)
Televizyon Niyazi,Yavuz Figenli, , ,"
Comedy, Crime            ",(1975)
Tipsiz,Yavuz Figenli, , , ,(1974)
Sosyete Behçet,Yavuz Figenli, , ,"
Crime            ",(1974)
Badla,K. Khursheed, , ,"
Drama, Family            ",(1987)
Harman Sonu,Yavuz Figenli, , ,"
Drama            ",(1974)
Baslik Parasi,Yavuz Figenli, , ,"
Drama            ",(1974)
Helal Sana Behçet,Yavuz Figenli, , ,"
Crime            ",(1973)
Çakal,Yavuz Figenli, , , ,(1974)
The Complicated Man,Bahadir Karasu, , ,"
Mystery            ",
Geri döndü,Kamil Burak, , ,"
Horror            ",(2017)
Korkacak Bi'sey Yok,Burak Donay, , ,"
Comedy            ",(I) (2017)
Düzensiz Düzenbazlar,Ibrahim Vurmaz, , ,"
Comedy            ",(2017)
Umudun Kiyisinda,Haydar Isik, , ,"
Drama, Romance            ",(2017)
Sirvan ile Nazli,Yavuz Figenli, , ,"
Drama, Romance            ",(1973)
Son Bir Dans/Dernière Danse,Sumeya Kokten, , ,"
Thriller            ",(2015)
Vahsi Güzel,Yavuz Figenli, , , ,(1972)
Vur Gardas Vur,Yavuz Figenli, , ,"
Crime            ",(1972)
Görevimiz Tehlike,Yavuz Figenli, , ,"
Action            ",(1973)
Her Adimin Bela,Yavuz Figenli, , ,"
Crime            ",(1972)
Haci Murat'in Intikami,Yavuz Figenli, , , ,(1973)
Daglar Krali,Yavuz Figenli, , , ,(1972)
Serseri Kral,Yavuz Figenli, , ,"
Crime            ",(1973)
Gölge,Burak Donay, , ,"
Horror            ",(2017)
Zindan,Remzi Jöntürk, , ,"
Adventure            ",(1975)
The Cook and the Princess,Ezel Akay, , ,"
History            ",
In the Shadows,Erdem Tepegoz, , ,"
SciFi            ",(II)
Kadinim,Temel Gürsu, , ,"
Comedy, Romance            ",(1975)
Recep Ivedik 6,Togan Gökbakar, , ,"
Comedy            ",(2019)
Close Liasions,Burcu Bayram, , ,"
Crime, Drama, Thriller            ",(2016)
Korsan,Hamit Ferhat Hazar, , ,"
Mystery            ",(2014)
Vulgar,Burak Babayigit, , ,"
Comedy, Crime, Drama            ",
A Good Artist Is Dead Artist,Aleksey Zalevskiy, , ,"
Drama            ",(2018)
Askin Kudreti,Suphi Kaner, , ,"
Drama            ",(1959)
Sarhos,Sirri Gültekin, , ,"
Drama            ",(1996)
Talihsiz Bilo,Sirri Gültekin, , ,"
Comedy, Drama            ",(1994)
Dur Gitme,Sirri Gültekin, , ,"
Drama            ",(1993)
Oyun Içinde Oyun,Sirri Gültekin, , ,"
Comedy, Drama            ",(1993)
Denizden Gelen Kadin,Sirri Gültekin, , ,"
Drama            ",(1988)
Ben Milyoner Degilim,Sirri Gültekin, , ,"
Comedy            ",(1986)
Piyangocu Kiz,Sirri Gültekin, , ,"
Comedy, Romance            ",(1986)
Yetimlerin Türküsü,Sirri Gültekin, , ,"
Drama            ",(1986)
Dag III,Alper Caglar, , ,"
Action, Thriller, War            ",
Çalinan Hayat,Sirri Gültekin, , ,"
Drama            ",(1985)
Duyar misin Feryadimi,Sirri Gültekin, , ,"
Drama            ",(1985)
Gözlerden Kalbe,Sirri Gültekin, , ,"
Drama            ",(1985)
Isler Tikirinda,Sirri Gültekin, , ,"
Comedy            ",(1985)
Nokta ile Virgül Deh Deh Düldül,Sirri Gültekin, , ,"
Comedy            ",(1985)
Lâl,Salih Toprak, , ,"
Drama            ",(2015)
Saskin Gelin,Sirri Gültekin, , ,"
Comedy            ",(1984)
Kasimpasali Emmanuel,Sirri Gültekin, , ,"
Comedy            ",(1979)
Can Hatice,Sirri Gültekin, , ,"
Drama            ",(1979)
Sarhos,Sirri Gültekin, , ,"
Comedy, Drama            ",(1977)
Dokuz Dagin Efesi,T. Fikret Uçak, , ,"
Biography, Drama, History            ",(1978)
Gülünüz Güldürünüz,Sirri Gültekin, , ,"
Comedy            ",(1978)
Dalgaci Mahmut,Sirri Gültekin, , ,"
Comedy            ",(1976)
Seni Sevmekle Suçluyum,Sirri Gültekin, , ,"
Drama            ",(1976)
Seytan Diyor ki,Sirri Gültekin, , ,"
Comedy            ",(1976)
Bu Nasil Dünya,Sirri Gültekin, , ,"
Drama            ",(1976)
Soför Memet,Sirri Gültekin, , ,"
Comedy, Drama            ",(1977)
Ne Haber,Sirri Gültekin, , ,"
Comedy, Drama            ",(1976)
Evlilikte Ilk Gece,Sirri Gültekin, , ,"
Comedy            ",(1975)
Ah Nerede Vah Nerede,Sirri Gültekin, , ,"
Comedy, Romance            ",(1975)
Wrongville,Ugur Uludag, , ,"
Drama            ",(2018)
Hamamci Sevket,Sirri Gültekin, , ,"
Comedy            ",(1975)
Sehvet Kurbani Sevket,Sirri Gültekin, , ,"
Comedy            ",(1975)
Kuvvet Macunu,Sirri Gültekin, , ,"
Comedy            ",(1975)
Ben Deli Degilim,Birol Kurt, , ,"
Comedy            ",(2017)
Dam Üstüne Çul Serer,Sirri Gültekin, , ,"
Comedy, Romance            ",(1975)
Üç Geline Alti Damat,Sirri Gültekin, , ,"
Comedy            ",(1975)
Öfkenin Bedeli,Sirri Gültekin, , ,"
Drama, Romance            ",(1975)
Siribim Siribom,Sirri Gültekin, , ,"
Comedy            ",(1974)
Parasizlar,Sirri Gültekin, , ,"
Comedy, Drama            ",(1975)
Ölüm Nöbet Bekliyor,Sirri Gültekin, , ,"
Crime            ",(1972)
Iki Ates Arasinda,Sirri Gültekin, , ,"
Crime, Drama            ",(1972)
Gecekondu Rüzgari,Sirri Gültekin, , ,"
Drama            ",(1973)
Penny Bank,Ferit Karol, , ,"
Comedy, Drama            ",
Dajjal the Slayer and His Followers,Abrar Rana, , ,"
Animation, Action, War            ",(2019)
Angels of Darkness,David Angelus, , ,"
Crime, Drama            ",(2017)
Analar Ölmez,Orhan Elmas, , ,"
Drama            ",(1995)
Askin Gücü,Orhan Elmas, , , ,(1996)
Sonbahar aski,Sami Güçlü, , ,"
Romance            ",(1993)
Taçsiz Kraliçe,Orhan Elmas, , ,"
Drama, Romance            ",(1984)
Kadin Bir Defa Sever,Orhan Elmas, , ,"
Drama, Romance            ",(1984)
Malazgirt 1071 Anadolu'nun Anahtari,Sahin Korkmaz, , ,"
History            ",(2018)
H1Z1: A New Beginning,Yamako Akici, , ,"
Horror            ",(2017)
Shqipja E Kavkazit: Imam Shamili,Orhan Bal, , ,"
Animation, Biography, History            ",(2012)
The Legend of Mirage,Metude, , ,"
Action, Adventure, War            ",(2017)
Askin Gözyasi,Orhan Elmas, , ,"
Drama, Romance            ",(1979)
Divane,Orhan Elmas, , ,"
Drama, Romance            ",(1979)
Kara Çadirin Kizi Zeynep,Orhan Elmas, , ,"
Drama, Romance            ",(1979)
Dertli Pinar,Orhan Elmas, , ,"
Drama, Romance            ",(1979)
Bitmeyen Sarki,Orhan Elmas, , ,"
Drama, Romance            ",(1976)
Içimdeki Alev,Orhan Elmas, , ,"
Drama, Romance            ",(1966)
Tek Ayakli Kuslar,Yücel Uçanoglu, , ,"
Comedy            ",(1995)
Gecem ve Gündüzüm,Yücel Uçanoglu, , ,"
Drama            ",(1993)
Nomad,Emir Mavitan, , ,"
Drama, Fantasy, Thriller            ",(III) (2017)
Aslanlar ve ceylanlar,Hasan Can Dagli, , , ,(2017)
Firtina Kusu,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1992)
Düste Gör,Yücel Uçanoglu, , ,"
Drama            ",(1990)
Akdeniz Günesi,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1990)
Ask Üçgeni,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1990)
Kanimdaki Seytan,Yücel Uçanoglu, , ,"
Drama            ",(1990)
Bir Içim Su,Yücel Uçanoglu, , ,"
Romance            ",(1990)
Yagmur Altindaki Kedi,Yücel Uçanoglu, , ,"
Drama            ",(1989)
Ayaz Geceler,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1989)
Suçumuz Kadin Olmak,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1989)
Günes Yine Dogacak,Yücel Uçanoglu, , ,"
Drama            ",(1989)
Siginti,Yücel Uçanoglu, , ,"
Drama            ",(1988)
Buzdan Mutluluk,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1989)
Kumar,Yücel Uçanoglu, , ,"
Crime, Drama, Romance            ",(1988)
Ferman,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1988)
Ihanetin Darbesi,Yücel Uçanoglu, , ,"
Drama            ",(1987)
Vahsiler,Yücel Uçanoglu, , ,"
Drama            ",(1987)
Ekran Asiklari,Ömer Ugur, , ,"
Drama            ",(1989)
Bekleyis,Ömer Ugur, , ,"
Drama            ",(1989)
Umutlarin Ötesi,Yücel Uçanoglu, , ,"
Drama            ",(1987)
Beyaz Yaz,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1987)
Bir Eski Yangin,Ömer Ugur, , ,"
Drama            ",(1988)
Bir Ana Bir Ogul,Yücel Uçanoglu, , ,"
Drama            ",(1986)
Bacim,Yücel Uçanoglu, , ,"
Drama            ",(1988)
Erkek Milleti,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1987)
Hasretim,Yücel Uçanoglu, , ,"
Drama            ",(1987)
Kader Böyle Istedi,Yücel Uçanoglu, , ,"
Drama            ",(1986)
Karayel,Basaran Simsek, , ,"
Drama            ",(2017)
Namus Sözü,Yücel Uçanoglu, , ,"
Drama            ",(1986)
Kabadayi,Yücel Uçanoglu, , ,"
Action, Crime            ",(1986)
Umutsuzlar,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1986)
Garip,Yücel Uçanoglu, , ,"
Drama            ",(II) (1986)
Anadan Ayri,Yücel Uçanoglu, , ,"
Drama            ",(1985)
Ayrilik Acisi,Yücel Uçanoglu, , ,"
Drama            ",(1985)
Unutamadim,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1985)
Vazgeçtim Senden,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1985)
Sensiz Yasayamam,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1986)
Kader,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1984)
Uç Güzel Güvercinim,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1984)
Arka Evin Insanlari,Ömer Ugur, , ,"
Drama            ",(1988)
Zamansizlar,Ömer Ugur, , ,"
Action            ",(1987)
Kaderimiz,Yücel Uçanoglu, , ,"
Drama            ",(1983)
Beni Mahvettiler,Yücel Uçanoglu, , ,"
Drama            ",(1979)
Bir Çiçek Üç Böcek,Yücel Uçanoglu, , ,"
Comedy            ",(1979)
Disi Melek,Yücel Uçanoglu, , ,"
Comedy            ",(1979)
Kabadayi Böyle Sever,Yücel Uçanoglu, , ,"
Comedy            ",(1979)
Antika Karyola,Yücel Uçanoglu, , ,"
Comedy            ",(1978)
Dede Korkut,Dervis Pasin, , ,"
Animation            ",(1988)
Sevgili Kardes,Yücel Uçanoglu, , ,"
Drama            ",(1978)
Mavi Mersedes,Yücel Uçanoglu, , ,"
Crime, Drama            ",(1977)
Leyla,Yücel Uçanoglu, , ,"
Drama            ",(1978)
Alsemizm,Kutea Kurtez, , ,"
Horror, Mystery            ",
Sen Ask Nedir Bilir misin,Yücel Uçanoglu, , ,"
Drama            ",(1978)
Ne Zaman Geleceksin,Yücel Uçanoglu, , ,"
Comedy            ",(1977)
Sen ve Ben,Yücel Uçanoglu, , ,"
Comedy, Drama            ",(1977)
Kanunun Kuvveti,Yücel Uçanoglu, , ,"
Action, Crime            ",(1976)
Kötüler de Aglar,Yücel Uçanoglu, , ,"
Adventure            ",(1976)
Çilgin Ama Tatli,Yücel Uçanoglu, , ,"
Adventure, Comedy            ",(1976)
Bu Kutu Baska Kutu,Yücel Uçanoglu, , ,"
Adventure, Comedy            ",(1975)
Eniste,Yücel Uçanoglu, , ,"
Drama            ",(1975)
Erkegim Benim,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Vay Anasina on Yedi,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Ye Beni Mahmut,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Sarisin mi esmer mi,Kadir Akgün, , ,"
Romance            ",(1989)
Dul kadinlar,Kadir Akgün, , ,"
Drama, Romance            ",(1990)
Cinayetin sirri,Kadir Akgün, , ,"
Action, Adventure, Crime            ",(2001)
Hirsiz,Zafer Par, , ,"
Adventure, Romance            ",(1986)
Anahtari Bendedir,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Yok Devenin Basi,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
